AirQualityStationEoICode,Concentration,DatetimeBegin
HR0006A,20.115,2013-03-13 00:00:00 +01:00
HR0006A,22.54,2013-03-14 00:00:00 +01:00
HR0006A,29.746,2013-03-15 00:00:00 +01:00
HR0006A,29.788,2013-03-16 00:00:00 +01:00
HR0006A,14.527,2013-03-17 00:00:00 +01:00
HR0006A,25.185,2013-03-18 00:00:00 +01:00
HR0006A,18.932,2013-03-19 00:00:00 +01:00
HR0006A,26.844,2013-03-20 00:00:00 +01:00
HR0006A,35.273,2013-03-21 00:00:00 +01:00
HR0006A,41.968,2013-03-22 00:00:00 +01:00
HR0006A,25.689,2013-03-24 00:00:00 +01:00
HR0006A,35.51,2013-03-25 00:00:00 +01:00
HR0006A,48.119,2013-03-26 00:00:00 +01:00
HR0006A,56.323,2013-03-27 00:00:00 +01:00
HR0006A,31.564,2013-03-28 00:00:00 +01:00
HR0006A,21.057,2013-03-29 00:00:00 +01:00
HR0006A,33.759,2013-03-30 00:00:00 +01:00
HR0006A,34.639,2013-03-31 00:00:00 +01:00
HR0006A,22.336,2013-04-01 00:00:00 +01:00
HR0006A,29.845,2013-04-02 00:00:00 +01:00
HR0006A,37.722,2013-04-03 00:00:00 +01:00
HR0006A,28.865,2013-04-04 00:00:00 +01:00
HR0006A,28.25,2013-04-05 00:00:00 +01:00
HR0006A,27.125,2013-04-06 00:00:00 +01:00
HR0006A,42.609,2013-04-07 00:00:00 +01:00
HR0006A,12.073,2013-04-08 00:00:00 +01:00
HR0006A,23.913,2013-04-09 00:00:00 +01:00
HR0006A,18.637,2013-04-11 00:00:00 +01:00
HR0006A,26.17,2013-04-12 00:00:00 +01:00
HR0006A,24.661,2013-04-13 00:00:00 +01:00
HR0006A,25.968,2013-04-14 00:00:00 +01:00
HR0006A,31.869,2013-04-15 00:00:00 +01:00
HR0006A,36.446,2013-04-16 00:00:00 +01:00
HR0006A,35.168,2013-04-17 00:00:00 +01:00
HR0006A,37.665,2013-04-18 00:00:00 +01:00
HR0006A,44.85,2013-04-19 00:00:00 +01:00
HR0006A,28.387,2013-04-20 00:00:00 +01:00
HR0006A,16.318,2013-04-21 00:00:00 +01:00
HR0006A,17.261,2013-04-22 00:00:00 +01:00
HR0006A,21.097,2013-04-23 00:00:00 +01:00
HR0006A,32.286,2013-04-24 00:00:00 +01:00
HR0006A,17.915,2013-04-26 00:00:00 +01:00
HR0006A,21.456,2013-04-27 00:00:00 +01:00
HR0006A,44.0,2013-04-28 00:00:00 +01:00
HR0006A,38.288,2013-04-29 00:00:00 +01:00
HR0006A,54.228,2013-04-30 00:00:00 +01:00
HR0006A,39.882,2013-05-01 00:00:00 +01:00
HR0006A,34.894,2013-05-02 00:00:00 +01:00
HR0006A,30.676,2013-05-03 00:00:00 +01:00
HR0006A,23.649,2013-05-05 00:00:00 +01:00
HR0006A,21.939,2013-05-06 00:00:00 +01:00
HR0006A,29.974,2013-05-07 00:00:00 +01:00
HR0006A,34.107,2013-05-08 00:00:00 +01:00
HR0006A,20.685,2013-05-09 00:00:00 +01:00
HR0006A,13.788,2013-05-10 00:00:00 +01:00
HR0006A,17.162,2013-05-12 00:00:00 +01:00
HR0006A,21.258,2013-05-13 00:00:00 +01:00
HR0006A,24.313,2013-05-14 00:00:00 +01:00
HR0006A,19.924,2013-05-15 00:00:00 +01:00
HR0006A,19.275,2013-05-16 00:00:00 +01:00
HR0006A,15.453,2013-05-17 00:00:00 +01:00
HR0006A,17.198,2013-05-18 00:00:00 +01:00
HR0006A,13.244,2013-05-20 00:00:00 +01:00
HR0006A,18.371,2013-05-21 00:00:00 +01:00
HR0006A,26.297,2013-05-22 00:00:00 +01:00
HR0006A,12.658,2013-05-23 00:00:00 +01:00
HR0006A,8.406,2013-05-24 00:00:00 +01:00
HR0006A,11.859,2013-05-25 00:00:00 +01:00
HR0006A,20.063,2013-05-26 00:00:00 +01:00
HR0006A,16.238,2013-05-27 00:00:00 +01:00
HR0006A,15.195,2013-05-28 00:00:00 +01:00
HR0006A,9.402,2013-05-29 00:00:00 +01:00
HR0006A,14.722,2013-05-31 00:00:00 +01:00
HR0006A,10.106,2013-06-01 00:00:00 +01:00
HR0006A,11.964,2013-06-02 00:00:00 +01:00
HR0006A,14.688,2013-06-03 00:00:00 +01:00
HR0006A,19.747,2013-06-04 00:00:00 +01:00
HR0006A,19.419,2013-06-05 00:00:00 +01:00
HR0006A,20.084,2013-06-07 00:00:00 +01:00
HR0006A,17.978,2013-06-08 00:00:00 +01:00
HR0006A,13.449,2013-06-09 00:00:00 +01:00
HR0006A,18.2,2013-06-10 00:00:00 +01:00
HR0006A,21.114,2013-06-11 00:00:00 +01:00
HR0006A,19.986,2013-06-12 00:00:00 +01:00
HR0006A,24.898,2013-06-13 00:00:00 +01:00
HR0006A,26.696,2013-06-15 00:00:00 +01:00
HR0006A,47.028,2013-06-16 00:00:00 +01:00
HR0006A,43.645,2013-06-17 00:00:00 +01:00
HR0006A,58.194,2013-06-18 00:00:00 +01:00
HR0006A,31.862,2013-06-19 00:00:00 +01:00
HR0006A,29.816,2013-06-20 00:00:00 +01:00
HR0006A,20.898,2013-06-21 00:00:00 +01:00
HR0006A,19.84,2013-06-22 00:00:00 +01:00
HR0006A,8.917,2013-06-24 00:00:00 +01:00
HR0006A,10.608,2013-06-25 00:00:00 +01:00
HR0006A,14.421,2013-06-26 00:00:00 +01:00
HR0006A,19.723,2013-06-27 00:00:00 +01:00
HR0006A,17.18,2013-06-28 00:00:00 +01:00
HR0006A,15.994,2013-06-29 00:00:00 +01:00
HR0006A,31.034,2013-06-30 00:00:00 +01:00
HR0006A,40.324,2013-07-01 00:00:00 +01:00
HR0006A,34.64,2013-07-02 00:00:00 +01:00
HR0006A,23.756,2013-07-03 00:00:00 +01:00
HR0006A,19.275,2013-07-05 00:00:00 +01:00
HR0006A,18.003,2013-07-06 00:00:00 +01:00
HR0006A,28.748,2013-07-07 00:00:00 +01:00
HR0006A,27.112,2013-07-08 00:00:00 +01:00
HR0006A,33.504,2013-07-09 00:00:00 +01:00
HR0006A,26.11,2013-07-10 00:00:00 +01:00
HR0006A,22.854,2013-07-11 00:00:00 +01:00
HR0006A,23.602,2013-07-13 00:00:00 +01:00
HR0006A,27.277,2013-07-14 00:00:00 +01:00
HR0006A,19.67,2013-07-15 00:00:00 +01:00
HR0006A,35.329,2013-07-24 00:00:00 +01:00
HR0006A,33.357,2013-07-25 00:00:00 +01:00
HR0006A,28.83,2013-07-26 00:00:00 +01:00
HR0006A,28.768,2013-07-27 00:00:00 +01:00
HR0006A,21.921,2013-07-28 00:00:00 +01:00
HR0006A,13.374,2013-07-29 00:00:00 +01:00
HR0006A,16.503,2013-07-30 00:00:00 +01:00
HR0006A,27.963,2013-07-31 00:00:00 +01:00
HR0006A,29.064,2013-08-01 00:00:00 +01:00
HR0006A,29.16,2013-08-02 00:00:00 +01:00
HR0006A,30.477,2013-08-03 00:00:00 +01:00
HR0006A,35.072,2013-08-04 00:00:00 +01:00
HR0006A,42.924,2013-08-05 00:00:00 +01:00
HR0006A,53.881,2013-08-06 00:00:00 +01:00
HR0006A,48.561,2013-08-07 00:00:00 +01:00
HR0006A,23.635,2013-08-08 00:00:00 +01:00
HR0006A,14.468,2013-08-09 00:00:00 +01:00
HR0006A,16.733,2013-08-10 00:00:00 +01:00
HR0006A,20.803,2013-08-11 00:00:00 +01:00
HR0006A,25.718,2013-08-13 00:00:00 +01:00
HR0006A,16.822,2013-08-14 00:00:00 +01:00
HR0006A,24.407,2013-08-15 00:00:00 +01:00
HR0006A,34.56,2013-08-16 00:00:00 +01:00
HR0006A,45.065,2013-08-17 00:00:00 +01:00
HR0006A,31.487,2013-08-18 00:00:00 +01:00
HR0006A,20.663,2013-08-20 00:00:00 +01:00
HR0006A,23.652,2013-08-21 00:00:00 +01:00
HR0006A,25.041,2013-08-22 00:00:00 +01:00
HR0006A,16.394,2013-08-23 00:00:00 +01:00
HR0006A,16.406,2013-08-25 00:00:00 +01:00
HR0006A,19.748,2013-08-26 00:00:00 +01:00
HR0006A,12.44,2013-08-27 00:00:00 +01:00
HR0006A,24.063,2013-08-28 00:00:00 +01:00
HR0006A,23.902,2013-08-29 00:00:00 +01:00
HR0006A,21.622,2013-08-30 00:00:00 +01:00
HR0006A,16.718,2013-09-01 00:00:00 +01:00
HR0006A,16.797,2013-09-02 00:00:00 +01:00
HR0006A,19.505,2013-09-03 00:00:00 +01:00
HR0006A,26.964,2013-09-04 00:00:00 +01:00
HR0006A,29.228,2013-09-05 00:00:00 +01:00
HR0006A,28.113,2013-09-06 00:00:00 +01:00
HR0006A,31.561,2013-09-07 00:00:00 +01:00
HR0006A,17.915,2013-09-08 00:00:00 +01:00
HR0006A,10.856,2013-09-10 00:00:00 +01:00
HR0006A,16.002,2013-09-11 00:00:00 +01:00
HR0006A,15.469,2013-09-12 00:00:00 +01:00
HR0006A,14.038,2013-09-13 00:00:00 +01:00
HR0006A,15.295,2013-09-14 00:00:00 +01:00
HR0006A,13.034,2013-09-15 00:00:00 +01:00
HR0006A,11.352,2013-09-16 00:00:00 +01:00
HR0006A,15.915,2013-09-18 00:00:00 +01:00
HR0006A,22.821,2013-09-19 00:00:00 +01:00
HR0006A,18.955,2013-09-20 00:00:00 +01:00
HR0006A,19.902,2013-09-21 00:00:00 +01:00
HR0006A,24.976,2013-09-22 00:00:00 +01:00
HR0006A,26.554,2013-09-23 00:00:00 +01:00
HR0006A,28.828,2013-09-24 00:00:00 +01:00
HR0006A,24.417,2013-09-25 00:00:00 +01:00
HR0006A,22.331,2013-09-26 00:00:00 +01:00
HR0006A,23.793,2013-09-27 00:00:00 +01:00
HR0006A,14.786,2013-09-29 00:00:00 +01:00
HR0006A,29.169,2013-09-30 00:00:00 +01:00
HR0006A,39.834,2013-10-01 00:00:00 +01:00
HR0006A,33.672,2013-10-02 00:00:00 +01:00
HR0006A,32.203,2013-10-03 00:00:00 +01:00
HR0006A,44.915,2013-10-04 00:00:00 +01:00
HR0006A,45.41,2013-10-05 00:00:00 +01:00
HR0006A,57.85,2013-10-06 00:00:00 +01:00
HR0006A,78.605,2013-10-07 00:00:00 +01:00
HR0006A,69.079,2013-10-08 00:00:00 +01:00
HR0006A,30.1,2013-10-09 00:00:00 +01:00
HR0006A,18.243,2013-10-11 00:00:00 +01:00
HR0006A,24.835,2013-10-12 00:00:00 +01:00
HR0006A,36.176,2013-10-13 00:00:00 +01:00
HR0006A,16.924,2013-10-15 00:00:00 +01:00
HR0006A,23.604,2013-10-16 00:00:00 +01:00
HR0006A,48.148,2013-10-17 00:00:00 +01:00
HR0006A,30.876,2013-10-18 00:00:00 +01:00
HR0006A,17.552,2013-10-19 00:00:00 +01:00
HR0006A,19.94,2013-10-20 00:00:00 +01:00
HR0006A,22.862,2013-10-21 00:00:00 +01:00
HR0006A,39.476,2013-10-22 00:00:00 +01:00
HR0006A,46.0,2013-10-23 00:00:00 +01:00
HR0006A,27.932,2013-10-24 00:00:00 +01:00
HR0006A,16.686,2013-10-25 00:00:00 +01:00
HR0006A,25.417,2013-10-27 00:00:00 +01:00
HR0006A,20.602,2013-10-28 00:00:00 +01:00
HR0006A,24.15,2013-10-29 00:00:00 +01:00
HR0006A,39.838,2013-10-30 00:00:00 +01:00
HR0006A,46.364,2013-10-31 00:00:00 +01:00
HR0006A,17.255,2013-11-01 00:00:00 +01:00
HR0006A,27.816,2013-11-03 00:00:00 +01:00
HR0006A,16.916,2013-11-04 00:00:00 +01:00
HR0006A,58.988,2013-11-05 00:00:00 +01:00
HR0006A,68.095,2013-11-06 00:00:00 +01:00
HR0006A,31.01,2013-11-07 00:00:00 +01:00
HR0006A,10.519,2013-11-08 00:00:00 +01:00
HR0006A,15.353,2013-11-09 00:00:00 +01:00
HR0006A,17.703,2013-11-10 00:00:00 +01:00
HR0006A,43.9,2013-11-11 00:00:00 +01:00
HR0006A,31.552,2013-11-12 00:00:00 +01:00
HR0006A,43.09,2013-11-13 00:00:00 +01:00
HR0006A,45.863,2013-11-14 00:00:00 +01:00
HR0006A,65.722,2013-11-15 00:00:00 +01:00
HR0006A,34.995,2013-11-16 00:00:00 +01:00
HR0006A,77.347,2013-11-17 00:00:00 +01:00
HR0006A,73.573,2013-11-18 00:00:00 +01:00
HR0006A,23.356,2013-11-19 00:00:00 +01:00
HR0006A,19.226,2013-11-20 00:00:00 +01:00
HR0006A,37.396,2013-11-21 00:00:00 +01:00
HR0006A,34.528,2013-11-22 00:00:00 +01:00
HR0006A,14.377,2013-11-23 00:00:00 +01:00
HR0006A,19.355,2013-11-24 00:00:00 +01:00
HR0006A,24.116,2013-11-25 00:00:00 +01:00
HR0006A,30.279,2013-11-26 00:00:00 +01:00
HR0006A,39.821,2013-11-27 00:00:00 +01:00
HR0006A,56.652,2013-11-28 00:00:00 +01:00
HR0006A,65.933,2013-11-29 00:00:00 +01:00
HR0006A,42.336,2013-11-30 00:00:00 +01:00
HR0006A,58.527,2013-12-01 00:00:00 +01:00
HR0006A,86.913,2013-12-02 00:00:00 +01:00
HR0006A,94.446,2013-12-03 00:00:00 +01:00
HR0006A,95.74,2013-12-04 00:00:00 +01:00
HR0006A,63.621,2013-12-05 00:00:00 +01:00
HR0006A,65.601,2013-12-06 00:00:00 +01:00
HR0006A,124.121,2013-12-07 00:00:00 +01:00
HR0006A,93.929,2013-12-08 00:00:00 +01:00
HR0006A,36.301,2013-12-09 00:00:00 +01:00
HR0006A,85.546,2013-12-10 00:00:00 +01:00
HR0006A,132.649,2013-12-11 00:00:00 +01:00
HR0006A,104.931,2013-12-12 00:00:00 +01:00
HR0006A,91.115,2013-12-13 00:00:00 +01:00
HR0006A,40.419,2013-12-14 00:00:00 +01:00
HR0006A,30.138,2013-12-15 00:00:00 +01:00
HR0006A,40.736,2013-12-16 00:00:00 +01:00
HR0006A,38.817,2013-12-17 00:00:00 +01:00
HR0006A,73.303,2013-12-18 00:00:00 +01:00
HR0006A,96.379,2013-12-19 00:00:00 +01:00
HR0006A,95.458,2013-12-20 00:00:00 +01:00
HR0006A,39.558,2013-12-21 00:00:00 +01:00
HR0006A,76.959,2013-12-22 00:00:00 +01:00
HR0006A,18.582,2013-12-23 00:00:00 +01:00
HR0006A,28.973,2013-12-25 00:00:00 +01:00
HR0006A,33.835,2013-12-26 00:00:00 +01:00
HR0006A,41.861,2013-12-27 00:00:00 +01:00
HR0006A,39.761,2013-12-28 00:00:00 +01:00
HR0006A,34.138,2013-12-29 00:00:00 +01:00
HR0006A,70.838,2013-12-30 00:00:00 +01:00
HR0006A,39.708,2013-12-31 00:00:00 +01:00
