AirQualityStationEoICode,Concentration,DatetimeBegin
GB0620A,12.17,2013-02-22 00:00:00 +01:00
GB0620A,23.71,2013-02-23 00:00:00 +01:00
GB0620A,14.0,2013-02-24 00:00:00 +01:00
GB0620A,20.21,2013-02-25 00:00:00 +01:00
GB0620A,43.13,2013-02-26 00:00:00 +01:00
GB0620A,15.0,2013-02-27 00:00:00 +01:00
GB0620A,20.08,2013-02-28 00:00:00 +01:00
GB0620A,16.71,2013-03-01 00:00:00 +01:00
GB0620A,18.04,2013-03-02 00:00:00 +01:00
GB0620A,32.17,2013-03-03 00:00:00 +01:00
GB0620A,52.54,2013-03-04 00:00:00 +01:00
GB0620A,51.13,2013-03-05 00:00:00 +01:00
GB0620A,67.42,2013-03-06 00:00:00 +01:00
GB0620A,58.54,2013-03-07 00:00:00 +01:00
GB0620A,33.79,2013-03-08 00:00:00 +01:00
GB0620A,25.25,2013-03-09 00:00:00 +01:00
GB0620A,9.79,2013-03-10 00:00:00 +01:00
GB0620A,9.88,2013-03-11 00:00:00 +01:00
GB0620A,12.83,2013-03-12 00:00:00 +01:00
GB0620A,11.83,2013-03-13 00:00:00 +01:00
GB0620A,19.46,2013-03-14 00:00:00 +01:00
GB0620A,11.38,2013-03-15 00:00:00 +01:00
GB0620A,9.25,2013-03-16 00:00:00 +01:00
GB0620A,8.79,2013-03-17 00:00:00 +01:00
GB0620A,22.79,2013-03-18 00:00:00 +01:00
GB0620A,33.0,2013-03-19 00:00:00 +01:00
GB0620A,42.75,2013-03-20 00:00:00 +01:00
GB0620A,32.42,2013-03-21 00:00:00 +01:00
GB0620A,54.08,2013-03-22 00:00:00 +01:00
GB0620A,33.08,2013-03-23 00:00:00 +01:00
GB0620A,29.46,2013-03-24 00:00:00 +01:00
GB0620A,35.96,2013-03-25 00:00:00 +01:00
GB0620A,33.46,2013-03-26 00:00:00 +01:00
GB0620A,35.13,2013-03-27 00:00:00 +01:00
GB0620A,32.47,2013-03-28 00:00:00 +01:00
GB0620A,18.47,2013-03-29 00:00:00 +01:00
GB0620A,16.59,2013-03-30 00:00:00 +01:00
GB0620A,15.43,2013-03-31 00:00:00 +01:00
GB0620A,22.32,2013-04-01 00:00:00 +01:00
GB0620A,15.36,2013-04-02 00:00:00 +01:00
GB0620A,21.69,2013-04-03 00:00:00 +01:00
GB0620A,23.82,2013-04-04 00:00:00 +01:00
GB0620A,19.36,2013-04-05 00:00:00 +01:00
GB0620A,19.69,2013-04-06 00:00:00 +01:00
GB0620A,30.82,2013-04-07 00:00:00 +01:00
GB0620A,42.57,2013-04-08 00:00:00 +01:00
GB0620A,41.94,2013-04-09 00:00:00 +01:00
GB0620A,56.44,2013-04-10 00:00:00 +01:00
GB0620A,23.9,2013-04-11 00:00:00 +01:00
GB0620A,,2013-04-12 00:00:00 +01:00
GB0620A,,2013-04-13 00:00:00 +01:00
GB0620A,,2013-04-14 00:00:00 +01:00
GB0620A,,2013-04-15 00:00:00 +01:00
GB0620A,,2013-04-16 00:00:00 +01:00
GB0620A,,2013-04-17 00:00:00 +01:00
GB0620A,,2013-04-18 00:00:00 +01:00
GB0620A,15.4,2013-04-19 00:00:00 +01:00
GB0620A,19.44,2013-04-20 00:00:00 +01:00
GB0620A,18.19,2013-04-21 00:00:00 +01:00
GB0620A,17.07,2013-04-22 00:00:00 +01:00
GB0620A,16.69,2013-04-23 00:00:00 +01:00
GB0620A,15.36,2013-04-24 00:00:00 +01:00
GB0620A,18.9,2013-04-25 00:00:00 +01:00
GB0620A,9.61,2013-04-26 00:00:00 +01:00
GB0620A,9.48,2013-04-27 00:00:00 +01:00
GB0620A,12.15,2013-04-28 00:00:00 +01:00
GB0620A,14.94,2013-04-29 00:00:00 +01:00
GB0620A,18.98,2013-04-30 00:00:00 +01:00
GB0620A,19.61,2013-05-01 00:00:00 +01:00
GB0620A,16.19,2013-05-02 00:00:00 +01:00
GB0620A,20.0,2013-05-03 00:00:00 +01:00
GB0620A,8.29,2013-05-04 00:00:00 +01:00
GB0620A,11.75,2013-05-05 00:00:00 +01:00
GB0620A,15.88,2013-05-06 00:00:00 +01:00
GB0620A,28.13,2013-05-07 00:00:00 +01:00
GB0620A,20.29,2013-05-08 00:00:00 +01:00
GB0620A,15.08,2013-05-09 00:00:00 +01:00
GB0620A,9.08,2013-05-10 00:00:00 +01:00
GB0620A,5.08,2013-05-11 00:00:00 +01:00
GB0620A,6.83,2013-05-12 00:00:00 +01:00
GB0620A,8.25,2013-05-13 00:00:00 +01:00
GB0620A,11.83,2013-05-14 00:00:00 +01:00
GB0620A,5.54,2013-05-15 00:00:00 +01:00
GB0620A,14.42,2013-05-16 00:00:00 +01:00
GB0620A,12.75,2013-05-17 00:00:00 +01:00
GB0620A,11.29,2013-05-18 00:00:00 +01:00
GB0620A,23.17,2013-05-19 00:00:00 +01:00
GB0620A,23.25,2013-05-20 00:00:00 +01:00
GB0620A,15.88,2013-05-21 00:00:00 +01:00
GB0620A,13.42,2013-05-22 00:00:00 +01:00
GB0620A,10.08,2013-05-23 00:00:00 +01:00
GB0620A,6.88,2013-05-24 00:00:00 +01:00
GB0620A,13.5,2013-05-25 00:00:00 +01:00
GB0620A,12.83,2013-05-26 00:00:00 +01:00
GB0620A,13.25,2013-05-27 00:00:00 +01:00
GB0620A,15.29,2013-05-28 00:00:00 +01:00
GB0620A,13.46,2013-05-29 00:00:00 +01:00
GB0620A,13.25,2013-05-30 00:00:00 +01:00
GB0620A,16.58,2013-05-31 00:00:00 +01:00
GB0620A,10.58,2013-06-01 00:00:00 +01:00
GB0620A,11.5,2013-06-02 00:00:00 +01:00
GB0620A,12.75,2013-06-03 00:00:00 +01:00
GB0620A,10.04,2013-06-04 00:00:00 +01:00
GB0620A,15.33,2013-06-05 00:00:00 +01:00
GB0620A,11.83,2013-06-06 00:00:00 +01:00
GB0620A,12.33,2013-06-07 00:00:00 +01:00
GB0620A,7.21,2013-06-08 00:00:00 +01:00
GB0620A,4.29,2013-06-09 00:00:00 +01:00
GB0620A,9.96,2013-06-10 00:00:00 +01:00
GB0620A,12.0,2013-06-11 00:00:00 +01:00
GB0620A,6.08,2013-06-12 00:00:00 +01:00
GB0620A,12.67,2013-06-13 00:00:00 +01:00
GB0620A,16.54,2013-06-14 00:00:00 +01:00
GB0620A,11.42,2013-06-15 00:00:00 +01:00
GB0620A,13.75,2013-06-16 00:00:00 +01:00
GB0620A,17.58,2013-06-17 00:00:00 +01:00
GB0620A,32.08,2013-06-18 00:00:00 +01:00
GB0620A,27.5,2013-06-19 00:00:00 +01:00
GB0620A,45.63,2013-06-20 00:00:00 +01:00
GB0620A,16.04,2013-06-21 00:00:00 +01:00
GB0620A,10.58,2013-06-22 00:00:00 +01:00
GB0620A,7.63,2013-06-23 00:00:00 +01:00
GB0620A,9.33,2013-06-24 00:00:00 +01:00
GB0620A,13.54,2013-06-25 00:00:00 +01:00
GB0620A,18.29,2013-06-26 00:00:00 +01:00
GB0620A,13.58,2013-06-27 00:00:00 +01:00
GB0620A,8.63,2013-06-28 00:00:00 +01:00
GB0620A,11.96,2013-06-29 00:00:00 +01:00
GB0620A,10.96,2013-06-30 00:00:00 +01:00
GB0620A,17.25,2013-07-01 00:00:00 +01:00
GB0620A,20.92,2013-07-02 00:00:00 +01:00
GB0620A,7.13,2013-07-03 00:00:00 +01:00
GB0620A,11.38,2013-07-04 00:00:00 +01:00
GB0620A,21.75,2013-07-05 00:00:00 +01:00
GB0620A,24.83,2013-07-06 00:00:00 +01:00
GB0620A,20.75,2013-07-07 00:00:00 +01:00
GB0620A,16.0,2013-07-08 00:00:00 +01:00
GB0620A,14.75,2013-07-09 00:00:00 +01:00
GB0620A,15.29,2013-07-10 00:00:00 +01:00
GB0620A,17.08,2013-07-11 00:00:00 +01:00
GB0620A,15.58,2013-07-12 00:00:00 +01:00
GB0620A,24.96,2013-07-13 00:00:00 +01:00
GB0620A,20.08,2013-07-14 00:00:00 +01:00
GB0620A,14.92,2013-07-15 00:00:00 +01:00
GB0620A,26.92,2013-07-16 00:00:00 +01:00
GB0620A,26.21,2013-07-17 00:00:00 +01:00
GB0620A,17.96,2013-07-18 00:00:00 +01:00
GB0620A,16.88,2013-07-19 00:00:00 +01:00
GB0620A,11.0,2013-07-20 00:00:00 +01:00
GB0620A,22.96,2013-07-21 00:00:00 +01:00
GB0620A,22.17,2013-07-22 00:00:00 +01:00
GB0620A,22.46,2013-07-23 00:00:00 +01:00
GB0620A,11.63,2013-07-24 00:00:00 +01:00
GB0620A,10.17,2013-07-25 00:00:00 +01:00
GB0620A,11.0,2013-07-26 00:00:00 +01:00
GB0620A,15.75,2013-07-27 00:00:00 +01:00
GB0620A,10.96,2013-07-28 00:00:00 +01:00
GB0620A,14.08,2013-07-29 00:00:00 +01:00
GB0620A,11.21,2013-07-30 00:00:00 +01:00
GB0620A,9.75,2013-07-31 00:00:00 +01:00
GB0620A,16.54,2013-08-01 00:00:00 +01:00
GB0620A,10.17,2013-08-02 00:00:00 +01:00
GB0620A,10.83,2013-08-03 00:00:00 +01:00
GB0620A,11.63,2013-08-04 00:00:00 +01:00
GB0620A,11.67,2013-08-05 00:00:00 +01:00
GB0620A,13.58,2013-08-06 00:00:00 +01:00
GB0620A,18.83,2013-08-07 00:00:00 +01:00
GB0620A,19.75,2013-08-08 00:00:00 +01:00
GB0620A,9.04,2013-08-09 00:00:00 +01:00
GB0620A,12.83,2013-08-10 00:00:00 +01:00
GB0620A,8.33,2013-08-11 00:00:00 +01:00
GB0620A,10.63,2013-08-12 00:00:00 +01:00
GB0620A,10.46,2013-08-13 00:00:00 +01:00
GB0620A,13.08,2013-08-14 00:00:00 +01:00
GB0620A,10.13,2013-08-15 00:00:00 +01:00
GB0620A,9.75,2013-08-16 00:00:00 +01:00
GB0620A,9.0,2013-08-17 00:00:00 +01:00
GB0620A,7.46,2013-08-18 00:00:00 +01:00
GB0620A,10.79,2013-08-19 00:00:00 +01:00
GB0620A,14.75,2013-08-20 00:00:00 +01:00
GB0620A,19.38,2013-08-21 00:00:00 +01:00
GB0620A,19.92,2013-08-22 00:00:00 +01:00
GB0620A,45.17,2013-08-23 00:00:00 +01:00
GB0620A,43.08,2013-08-24 00:00:00 +01:00
GB0620A,20.58,2013-08-25 00:00:00 +01:00
GB0620A,28.95,2013-08-26 00:00:00 +01:00
GB0620A,18.82,2013-08-27 00:00:00 +01:00
GB0620A,17.97,2013-08-28 00:00:00 +01:00
GB0620A,14.77,2013-08-29 00:00:00 +01:00
GB0620A,9.54,2013-08-30 00:00:00 +01:00
GB0620A,16.99,2013-08-31 00:00:00 +01:00
GB0620A,13.43,2013-09-01 00:00:00 +01:00
GB0620A,10.78,2013-09-02 00:00:00 +01:00
GB0620A,21.79,2013-09-03 00:00:00 +01:00
GB0620A,36.25,2013-09-04 00:00:00 +01:00
GB0620A,33.17,2013-09-05 00:00:00 +01:00
GB0620A,16.58,2013-09-06 00:00:00 +01:00
GB0620A,6.42,2013-09-07 00:00:00 +01:00
GB0620A,7.04,2013-09-08 00:00:00 +01:00
GB0620A,10.83,2013-09-09 00:00:00 +01:00
GB0620A,11.13,2013-09-10 00:00:00 +01:00
GB0620A,9.46,2013-09-11 00:00:00 +01:00
GB0620A,9.75,2013-09-12 00:00:00 +01:00
GB0620A,9.0,2013-09-13 00:00:00 +01:00
GB0620A,9.33,2013-09-14 00:00:00 +01:00
GB0620A,11.0,2013-09-15 00:00:00 +01:00
GB0620A,11.58,2013-09-16 00:00:00 +01:00
GB0620A,14.67,2013-09-17 00:00:00 +01:00
GB0620A,8.75,2013-09-18 00:00:00 +01:00
GB0620A,12.08,2013-09-19 00:00:00 +01:00
GB0620A,15.38,2013-09-20 00:00:00 +01:00
GB0620A,22.79,2013-09-21 00:00:00 +01:00
GB0620A,8.92,2013-09-22 00:00:00 +01:00
GB0620A,19.13,2013-09-23 00:00:00 +01:00
GB0620A,43.25,2013-09-24 00:00:00 +01:00
GB0620A,20.42,2013-09-25 00:00:00 +01:00
GB0620A,20.89,2013-09-26 00:00:00 +01:00
GB0620A,21.29,2013-09-27 00:00:00 +01:00
GB0620A,28.68,2013-09-28 00:00:00 +01:00
GB0620A,24.4,2013-09-29 00:00:00 +01:00
GB0620A,29.42,2013-09-30 00:00:00 +01:00
GB0620A,38.0,2013-10-01 00:00:00 +01:00
GB0620A,30.58,2013-10-02 00:00:00 +01:00
GB0620A,25.75,2013-10-03 00:00:00 +01:00
GB0620A,11.96,2013-10-04 00:00:00 +01:00
GB0620A,12.46,2013-10-05 00:00:00 +01:00
GB0620A,16.54,2013-10-06 00:00:00 +01:00
GB0620A,12.92,2013-10-07 00:00:00 +01:00
GB0620A,11.92,2013-10-08 00:00:00 +01:00
GB0620A,13.5,2013-10-09 00:00:00 +01:00
GB0620A,11.75,2013-10-10 00:00:00 +01:00
GB0620A,12.58,2013-10-11 00:00:00 +01:00
GB0620A,14.75,2013-10-12 00:00:00 +01:00
GB0620A,7.79,2013-10-13 00:00:00 +01:00
GB0620A,10.79,2013-10-14 00:00:00 +01:00
GB0620A,18.75,2013-10-15 00:00:00 +01:00
GB0620A,19.08,2013-10-16 00:00:00 +01:00
GB0620A,17.63,2013-10-17 00:00:00 +01:00
GB0620A,24.75,2013-10-18 00:00:00 +01:00
GB0620A,15.46,2013-10-19 00:00:00 +01:00
GB0620A,12.83,2013-10-20 00:00:00 +01:00
GB0620A,14.13,2013-10-21 00:00:00 +01:00
GB0620A,15.38,2013-10-22 00:00:00 +01:00
GB0620A,13.58,2013-10-23 00:00:00 +01:00
GB0620A,20.63,2013-10-24 00:00:00 +01:00
GB0620A,17.0,2013-10-25 00:00:00 +01:00
GB0620A,12.67,2013-10-26 00:00:00 +01:00
GB0620A,17.04,2013-10-27 00:00:00 +01:00
GB0620A,7.96,2013-10-28 00:00:00 +01:00
GB0620A,13.67,2013-10-29 00:00:00 +01:00
GB0620A,16.96,2013-10-30 00:00:00 +01:00
GB0620A,15.33,2013-10-31 00:00:00 +01:00
GB0620A,16.92,2013-11-01 00:00:00 +01:00
GB0620A,19.08,2013-11-02 00:00:00 +01:00
GB0620A,11.29,2013-11-03 00:00:00 +01:00
GB0620A,13.29,2013-11-04 00:00:00 +01:00
GB0620A,14.42,2013-11-05 00:00:00 +01:00
GB0620A,14.46,2013-11-06 00:00:00 +01:00
GB0620A,14.88,2013-11-07 00:00:00 +01:00
GB0620A,15.79,2013-11-08 00:00:00 +01:00
GB0620A,14.88,2013-11-09 00:00:00 +01:00
GB0620A,16.88,2013-11-10 00:00:00 +01:00
GB0620A,7.08,2013-11-11 00:00:00 +01:00
GB0620A,15.46,2013-11-12 00:00:00 +01:00
GB0620A,23.96,2013-11-13 00:00:00 +01:00
GB0620A,16.67,2013-11-14 00:00:00 +01:00
GB0620A,31.75,2013-11-15 00:00:00 +01:00
GB0620A,36.75,2013-11-16 00:00:00 +01:00
GB0620A,31.5,2013-11-17 00:00:00 +01:00
GB0620A,24.13,2013-11-18 00:00:00 +01:00
GB0620A,13.71,2013-11-19 00:00:00 +01:00
GB0620A,11.08,2013-11-20 00:00:00 +01:00
GB0620A,12.79,2013-11-21 00:00:00 +01:00
GB0620A,14.17,2013-11-22 00:00:00 +01:00
GB0620A,12.46,2013-11-23 00:00:00 +01:00
GB0620A,13.92,2013-11-24 00:00:00 +01:00
GB0620A,20.25,2013-11-25 00:00:00 +01:00
GB0620A,24.17,2013-11-26 00:00:00 +01:00
GB0620A,31.63,2013-11-27 00:00:00 +01:00
GB0620A,35.21,2013-11-28 00:00:00 +01:00
GB0620A,17.46,2013-11-29 00:00:00 +01:00
GB0620A,22.75,2013-11-30 00:00:00 +01:00
GB0620A,22.42,2013-12-01 00:00:00 +01:00
GB0620A,27.21,2013-12-02 00:00:00 +01:00
GB0620A,28.04,2013-12-03 00:00:00 +01:00
GB0620A,27.58,2013-12-04 00:00:00 +01:00
GB0620A,19.79,2013-12-05 00:00:00 +01:00
GB0620A,16.54,2013-12-06 00:00:00 +01:00
GB0620A,13.13,2013-12-07 00:00:00 +01:00
GB0620A,7.92,2013-12-08 00:00:00 +01:00
GB0620A,16.25,2013-12-09 00:00:00 +01:00
GB0620A,36.63,2013-12-10 00:00:00 +01:00
GB0620A,60.08,2013-12-11 00:00:00 +01:00
GB0620A,47.83,2013-12-12 00:00:00 +01:00
GB0620A,24.96,2013-12-13 00:00:00 +01:00
GB0620A,17.08,2013-12-14 00:00:00 +01:00
GB0620A,7.21,2013-12-15 00:00:00 +01:00
GB0620A,9.5,2013-12-16 00:00:00 +01:00
GB0620A,14.25,2013-12-17 00:00:00 +01:00
GB0620A,11.75,2013-12-18 00:00:00 +01:00
GB0620A,14.95,2013-12-19 00:00:00 +01:00
GB0620A,16.32,2013-12-20 00:00:00 +01:00
GB0620A,7.45,2013-12-21 00:00:00 +01:00
GB0620A,11.82,2013-12-22 00:00:00 +01:00
GB0620A,10.4,2013-12-23 00:00:00 +01:00
GB0620A,10.53,2013-12-24 00:00:00 +01:00
GB0620A,8.99,2013-12-25 00:00:00 +01:00
GB0620A,12.74,2013-12-26 00:00:00 +01:00
GB0620A,18.9,2013-12-27 00:00:00 +01:00
GB0620A,15.36,2013-12-28 00:00:00 +01:00
GB0620A,18.15,2013-12-29 00:00:00 +01:00
GB0620A,13.57,2013-12-30 00:00:00 +01:00
GB0620A,10.74,2013-12-31 00:00:00 +01:00
